model_0,model_dir_0,num_0,name_0,model_1,model_dir_1,num_1,name_1,win_0,win_1
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,3,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,8
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,4
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,7
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,13,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,8,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,14,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,5,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,20,5
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,20,7
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,20,1
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,20,8
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,20,12
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,5
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,20,1
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,20,8
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,1
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,20,1
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,20,17
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,20,19
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,20,5
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,20,17
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,14,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,2
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,8
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,5
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,7
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,20,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,20,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,15,20
AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,14,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,0,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,4,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,8,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,10,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,17,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,3,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,6,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,0,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,5,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,3,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,3,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,7,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,16,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,0,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,0,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,2,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,2,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,250020,Adv2A,12,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,1001335,Adv2A,4,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,2505766,Adv2A,1,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,250020,Adv2B,9,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,1,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,250244,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,0,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,20,7
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,20,8
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,20,9
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,20,13
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,20,3
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,20,7
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,7
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,3
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,11,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,11,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,9,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,16,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,250020,Adv2A,20,6
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,1001335,Adv2A,9,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,2505766,Adv2A,4,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,250020,Adv2B,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,20,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,1002194,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,13,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,20,9
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,20,6
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,20,10
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,20,1
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,8
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,20,7
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,20,9
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,2
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,10
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,13,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,18,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,15,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,13,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,250020,Adv2A,20,3
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,1001335,Adv2A,20,20
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,2505766,Adv2A,20,15
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,250020,Adv2B,20,3
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,20,14
AdvantageQN,trained_models/03_1521/Adv_A/model.weights/model,2505204,Adv3A,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,20,15
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,19,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,17,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,11,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,18,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,11,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,0
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,7,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,12,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,17
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,17,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,19
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,13,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,7,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,3,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,7,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,2,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,250020,Adv2A,20,14
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,1001335,Adv2A,9,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,2505766,Adv2A,4,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,250020,Adv2B,20,12
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,7,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,250244,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,3,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,20,6
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,20,6
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,20,10
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,20,11
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,20,8
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,2
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,20,5
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,20,8
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,10
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,3
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,11
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,7
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,5,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,4,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,14,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/02_2205/Adv_B/model.weights/model,4757864,Adv0B,10,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,250020,Adv2A,20,9
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,1001335,Adv2A,10,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_A/model.weights/model,2505766,Adv2A,20,15
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,250020,Adv2B,20,7
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,1001335,Adv2B,16,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,1002194,Adv3B,AdvantageQN,trained_models/03_1520/Adv_B/model.weights/model,2505766,Adv2B,9,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,250272,Single,20,5
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,1001582,Single,20,1
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,2506140,Single,20,4
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/03_1501/SingleADV/model.weights/model,4763791,Single,20,8
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/02_2204/SingleADV/model.weights/model,4764484,Single,20,4
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,250360,SingleDQN,20,2
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,1001844,SingleDQN,20,5
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,2508136,SingleDQN,20,2
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/04_0232/SingleNatureQN/model.weights/model,4766454,SingleDQN,20,16
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,250068,SingleDQN,20,4
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,1002011,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,2505567,SingleDQN,20,10
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,NatureQN,trained_models/03_2349/SingleNatureQN/model.weights/model,4764637,SingleDQN,20,6
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/02_2209/Adv_A/model.weights/model,4756947,Adv1A,14,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/02_2209/Adv_B/model.weights/model,4756947,Adv1B,20,20
AdvantageQN,trained_models/03_1521/Adv_B/model.weights/model,2505204,Adv3B,AdvantageQN,trained_models/02_2205/Adv_A/model.weights/model,4757864,Adv0A,5,20
